Subject,Trial,Freq,SignalDetected,AvgPower,PowerVariability,DetectedTimePercentage_1dB,DetectionTime_1dB,DetectedTimePercentage_3dB,DetectionTime_3dB,DetectedTimePercentage_5dB,DetectionTime_5dB
35,0,13.6,0,0.99,1.86,33.33,2.00,33.33,2.00,0.00,nan
35,1,13.6,0,0.73,2.97,33.33,1.00,33.33,1.00,0.00,nan
35,2,13.6,0,3.36,5.89,66.67,0.00,66.67,0.00,66.67,0.00
35,3,13.6,1,8.21,5.43,100.00,0.00,66.67,0.00,66.67,0.00
35,0,13.8,0,5.18,2.01,100.00,0.00,66.67,0.00,66.67,0.00
35,1,13.8,0,4.44,1.64,100.00,0.00,66.67,1.00,33.33,2.00
35,2,13.8,0,2.00,4.46,66.67,1.00,33.33,1.00,33.33,1.00
35,3,13.8,0,4.13,4.25,66.67,0.00,66.67,0.00,66.67,0.00
35,0,14.0,1,8.38,1.62,100.00,0.00,100.00,0.00,100.00,0.00
35,1,14.0,0,-0.35,2.94,33.33,1.00,33.33,1.00,0.00,nan
35,2,14.0,0,3.93,0.35,100.00,0.00,100.00,0.00,0.00,nan
35,3,14.0,0,8.71,3.63,100.00,0.00,100.00,0.00,66.67,1.00
35,0,14.2,0,4.52,4.53,66.67,1.00,33.33,1.00,33.33,1.00
35,1,14.2,1,10.94,1.17,100.00,0.00,100.00,0.00,100.00,0.00
35,2,14.2,0,4.83,3.19,66.67,0.00,66.67,0.00,66.67,0.00
35,3,14.2,1,7.57,3.90,100.00,0.00,66.67,1.00,66.67,1.00
35,0,14.4,0,5.60,7.97,66.67,0.00,66.67,0.00,66.67,0.00
35,1,14.4,0,9.39,1.33,100.00,0.00,100.00,0.00,100.00,0.00
35,2,14.4,1,8.80,5.16,100.00,0.00,66.67,0.00,66.67,0.00
35,3,14.4,1,10.16,2.65,100.00,0.00,100.00,0.00,100.00,0.00
35,0,14.6,0,9.70,2.81,100.00,0.00,100.00,0.00,100.00,0.00
35,1,14.6,0,4.81,3.87,66.67,0.00,66.67,0.00,66.67,0.00
35,2,14.6,0,7.78,3.84,100.00,0.00,100.00,0.00,66.67,1.00
35,3,14.6,0,1.03,2.18,33.33,0.00,33.33,0.00,0.00,nan
35,0,14.8,0,10.22,3.72,100.00,0.00,100.00,0.00,100.00,0.00
35,1,14.8,0,6.59,3.79,100.00,0.00,66.67,0.00,66.67,0.00
35,2,14.8,0,2.85,9.04,66.67,0.00,66.67,0.00,66.67,0.00
35,3,14.8,0,11.55,1.14,100.00,0.00,100.00,0.00,100.00,0.00
35,0,15.0,0,8.53,2.47,100.00,0.00,100.00,0.00,100.00,0.00
35,1,15.0,0,5.38,0.90,100.00,0.00,100.00,0.00,66.67,1.00
35,2,15.0,0,9.72,2.35,100.00,0.00,100.00,0.00,100.00,0.00
35,3,15.0,0,3.75,6.31,66.67,0.00,66.67,0.00,33.33,0.00
35,0,15.2,0,4.70,3.87,66.67,0.00,66.67,0.00,33.33,2.00
35,1,15.2,0,10.09,5.04,100.00,0.00,66.67,0.00,66.67,0.00
35,2,15.2,0,5.99,3.18,100.00,0.00,66.67,0.00,33.33,0.00
35,3,15.2,0,10.65,2.47,100.00,0.00,100.00,0.00,100.00,0.00
35,0,15.4,0,4.33,2.82,66.67,0.00,66.67,0.00,66.67,0.00
35,1,15.4,0,1.90,3.46,66.67,0.00,33.33,0.00,33.33,0.00
35,2,15.4,0,3.53,5.24,66.67,1.00,33.33,1.00,33.33,1.00
35,3,15.4,0,9.29,3.63,100.00,0.00,100.00,0.00,100.00,0.00
35,0,15.6,0,4.93,5.66,66.67,1.00,66.67,1.00,66.67,1.00
35,1,15.6,0,6.10,6.04,66.67,1.00,66.67,1.00,66.67,1.00
35,2,15.6,1,5.79,1.29,100.00,0.00,100.00,0.00,66.67,0.00
35,3,15.6,0,3.27,4.09,66.67,0.00,33.33,1.00,33.33,1.00
35,0,15.8,0,7.57,2.35,100.00,0.00,100.00,0.00,66.67,0.00
35,1,15.8,0,8.99,4.23,100.00,0.00,100.00,0.00,100.00,0.00
35,2,15.8,1,7.13,2.59,100.00,0.00,100.00,0.00,66.67,1.00
35,3,15.8,0,11.01,2.16,100.00,0.00,100.00,0.00,100.00,0.00
36,0,8.0,0,-3.74,2.52,0.00,nan,0.00,nan,0.00,nan
36,1,8.0,0,3.07,0.41,100.00,0.00,66.67,0.00,0.00,nan
36,2,8.0,0,2.18,4.10,66.67,0.00,33.33,2.00,33.33,2.00
36,3,8.0,0,1.07,2.36,66.67,1.00,33.33,1.00,0.00,nan
36,0,8.2,0,-0.55,2.53,33.33,0.00,0.00,nan,0.00,nan
36,1,8.2,0,-1.92,1.92,0.00,nan,0.00,nan,0.00,nan
36,2,8.2,0,2.57,0.29,100.00,0.00,0.00,nan,0.00,nan
36,3,8.2,0,2.90,1.55,66.67,0.00,33.33,0.00,0.00,nan
36,0,8.4,0,-1.31,1.19,0.00,nan,0.00,nan,0.00,nan
36,1,8.4,0,-0.15,4.28,33.33,0.00,33.33,0.00,33.33,0.00
36,2,8.4,0,-0.55,3.34,33.33,1.00,33.33,1.00,0.00,nan
36,3,8.4,0,-7.31,1.82,0.00,nan,0.00,nan,0.00,nan
36,0,8.6,0,0.69,3.26,66.67,0.00,33.33,2.00,0.00,nan
36,1,8.6,0,3.79,3.10,66.67,0.00,66.67,0.00,66.67,0.00
36,2,8.6,0,0.43,1.91,33.33,1.00,33.33,1.00,0.00,nan
36,3,8.6,0,1.82,3.06,66.67,0.00,33.33,2.00,33.33,2.00
36,0,8.8,0,-0.54,3.75,33.33,2.00,33.33,2.00,0.00,nan
36,1,8.8,0,-0.84,2.94,33.33,0.00,0.00,nan,0.00,nan
36,2,8.8,0,-1.76,3.82,33.33,1.00,0.00,nan,0.00,nan
36,3,8.8,0,-2.63,2.91,0.00,nan,0.00,nan,0.00,nan
36,0,9.0,0,-0.13,2.88,66.67,0.00,0.00,nan,0.00,nan
36,1,9.0,1,2.16,5.63,66.67,1.00,66.67,1.00,33.33,2.00
36,2,9.0,1,4.30,2.79,66.67,1.00,66.67,1.00,33.33,1.00
36,3,9.0,0,0.36,4.65,66.67,0.00,33.33,1.00,0.00,nan
36,0,9.2,0,4.00,1.56,100.00,0.00,66.67,0.00,66.67,0.00
36,1,9.2,0,0.76,2.06,66.67,1.00,33.33,2.00,0.00,nan
36,2,9.2,1,1.96,2.15,66.67,0.00,33.33,0.00,0.00,nan
36,3,9.2,0,-0.29,5.54,33.33,0.00,33.33,0.00,33.33,0.00
36,0,9.4,0,-1.42,4.31,33.33,2.00,33.33,2.00,0.00,nan
36,1,9.4,0,2.30,2.34,66.67,0.00,33.33,1.00,33.33,1.00
36,2,9.4,0,-1.27,6.06,66.67,0.00,33.33,2.00,0.00,nan
36,3,9.4,1,2.59,0.94,100.00,0.00,66.67,1.00,0.00,nan
36,0,9.6,0,-1.58,2.28,33.33,0.00,0.00,nan,0.00,nan
36,1,9.6,0,-2.43,3.82,33.33,0.00,0.00,nan,0.00,nan
36,2,9.6,0,1.73,4.03,66.67,0.00,33.33,1.00,33.33,1.00
36,3,9.6,0,-2.55,4.65,33.33,0.00,0.00,nan,0.00,nan
36,0,9.8,0,-1.19,5.23,66.67,0.00,0.00,nan,0.00,nan
36,1,9.8,0,2.75,2.08,66.67,1.00,33.33,1.00,33.33,1.00
36,2,9.8,1,2.34,2.77,66.67,1.00,66.67,1.00,33.33,1.00
36,3,9.8,1,0.05,7.13,66.67,1.00,33.33,1.00,33.33,1.00
36,0,10.0,0,-3.10,3.06,0.00,nan,0.00,nan,0.00,nan
36,1,10.0,1,3.02,2.38,66.67,0.00,33.33,0.00,33.33,0.00
36,2,10.0,1,0.05,1.35,33.33,1.00,0.00,nan,0.00,nan
36,3,10.0,1,4.15,1.48,100.00,0.00,66.67,0.00,33.33,2.00
36,0,10.2,0,3.62,3.09,66.67,1.00,33.33,2.00,33.33,2.00
36,1,10.2,0,2.33,6.52,66.67,1.00,66.67,1.00,66.67,1.00
36,2,10.2,0,0.49,2.99,33.33,0.00,33.33,0.00,0.00,nan
36,3,10.2,0,0.54,1.96,66.67,0.00,0.00,nan,0.00,nan
36,0,10.4,0,2.27,3.31,66.67,1.00,33.33,2.00,33.33,2.00
36,1,10.4,1,3.94,1.54,100.00,0.00,66.67,1.00,33.33,2.00
36,2,10.4,0,2.43,2.82,33.33,1.00,33.33,1.00,33.33,1.00
36,3,10.4,0,1.61,0.55,66.67,1.00,0.00,nan,0.00,nan
36,0,10.6,1,1.90,1.56,66.67,1.00,33.33,1.00,0.00,nan
36,1,10.6,0,-0.22,0.19,0.00,nan,0.00,nan,0.00,nan
36,2,10.6,0,2.65,2.71,66.67,0.00,33.33,0.00,33.33,0.00
36,3,10.6,0,0.10,1.99,33.33,1.00,0.00,nan,0.00,nan
36,0,10.8,0,-0.92,2.86,33.33,1.00,33.33,1.00,0.00,nan
36,1,10.8,1,2.42,3.33,66.67,1.00,33.33,2.00,33.33,2.00
36,2,10.8,0,0.04,3.36,33.33,1.00,33.33,1.00,0.00,nan
36,3,10.8,1,3.18,1.50,100.00,0.00,33.33,0.00,33.33,0.00
36,0,11.0,0,3.59,0.34,100.00,0.00,100.00,0.00,0.00,nan
36,1,11.0,0,0.55,4.12,33.33,2.00,33.33,2.00,33.33,2.00
36,2,11.0,0,-1.86,2.83,33.33,0.00,0.00,nan,0.00,nan
36,3,11.0,0,-1.12,5.66,66.67,0.00,0.00,nan,0.00,nan
36,0,11.2,0,0.98,1.27,33.33,0.00,0.00,nan,0.00,nan
36,1,11.2,0,3.25,1.04,100.00,0.00,33.33,1.00,0.00,nan
36,2,11.2,0,2.84,2.24,66.67,0.00,33.33,0.00,33.33,0.00
36,3,11.2,0,0.11,3.08,33.33,0.00,33.33,0.00,0.00,nan
36,0,11.4,1,-0.74,4.50,66.67,0.00,0.00,nan,0.00,nan
36,1,11.4,1,2.18,1.93,66.67,0.00,33.33,0.00,0.00,nan
36,2,11.4,0,0.83,4.32,33.33,1.00,33.33,1.00,33.33,1.00
36,3,11.4,1,-1.61,6.74,66.67,1.00,33.33,1.00,33.33,1.00
36,0,11.6,1,0.79,1.94,66.67,1.00,33.33,2.00,0.00,nan
36,1,11.6,1,4.50,1.51,100.00,0.00,66.67,0.00,66.67,0.00
36,2,11.6,0,-9.53,1.95,0.00,nan,0.00,nan,0.00,nan
36,3,11.6,0,-0.35,2.50,33.33,1.00,0.00,nan,0.00,nan
36,0,11.8,1,0.25,5.52,66.67,0.00,33.33,1.00,33.33,1.00
36,1,11.8,1,4.64,1.33,100.00,0.00,100.00,0.00,33.33,1.00
36,2,11.8,0,-1.38,6.58,66.67,0.00,33.33,1.00,0.00,nan
36,3,11.8,0,-5.31,4.30,0.00,nan,0.00,nan,0.00,nan
36,0,12.0,1,4.48,0.35,100.00,0.00,100.00,0.00,0.00,nan
36,1,12.0,1,2.72,1.55,100.00,0.00,33.33,1.00,0.00,nan
36,2,12.0,0,1.17,2.66,33.33,0.00,33.33,0.00,0.00,nan
36,3,12.0,0,0.75,2.79,66.67,0.00,33.33,0.00,0.00,nan
36,0,12.2,1,5.70,2.06,100.00,0.00,66.67,1.00,66.67,1.00
36,1,12.2,0,4.39,2.05,100.00,0.00,66.67,1.00,33.33,1.00
36,2,12.2,0,0.34,1.91,33.33,0.00,0.00,nan,0.00,nan
36,3,12.2,1,2.42,1.09,66.67,0.00,33.33,0.00,0.00,nan
36,0,12.4,1,3.49,3.84,66.67,0.00,66.67,0.00,66.67,0.00
36,1,12.4,1,1.84,3.44,66.67,0.00,33.33,0.00,33.33,0.00
36,2,12.4,0,-2.11,2.87,0.00,nan,0.00,nan,0.00,nan
36,3,12.4,1,2.50,2.21,66.67,0.00,33.33,2.00,33.33,2.00
36,0,12.6,1,2.80,2.75,66.67,1.00,33.33,1.00,33.33,1.00
36,1,12.6,0,-0.30,2.02,33.33,0.00,0.00,nan,0.00,nan
36,2,12.6,0,-1.18,5.36,33.33,2.00,33.33,2.00,33.33,2.00
36,3,12.6,1,1.03,1.82,66.67,0.00,0.00,nan,0.00,nan
36,0,12.8,1,-0.05,7.32,66.67,1.00,33.33,2.00,33.33,2.00
36,1,12.8,0,1.01,4.46,66.67,1.00,66.67,1.00,0.00,nan
36,2,12.8,1,1.24,3.93,66.67,0.00,33.33,0.00,33.33,0.00
36,3,12.8,1,2.97,1.85,66.67,0.00,66.67,0.00,0.00,nan
36,0,13.0,0,1.54,0.46,100.00,0.00,0.00,nan,0.00,nan
36,1,13.0,1,3.52,1.04,100.00,0.00,66.67,0.00,0.00,nan
36,2,13.0,1,2.12,0.82,100.00,0.00,33.33,2.00,0.00,nan
36,3,13.0,0,-2.11,4.28,33.33,2.00,0.00,nan,0.00,nan
36,0,13.2,1,5.27,0.68,100.00,0.00,100.00,0.00,33.33,0.00
36,1,13.2,1,6.09,1.03,100.00,0.00,100.00,0.00,66.67,1.00
36,2,13.2,0,3.33,0.75,100.00,0.00,66.67,0.00,0.00,nan
36,3,13.2,0,3.99,1.79,100.00,0.00,66.67,1.00,33.33,1.00
36,0,13.4,1,2.78,2.45,66.67,1.00,33.33,2.00,33.33,2.00
36,1,13.4,0,-0.22,2.08,33.33,1.00,0.00,nan,0.00,nan
36,2,13.4,1,2.26,2.61,66.67,1.00,66.67,1.00,0.00,nan
36,3,13.4,1,0.14,2.96,66.67,0.00,0.00,nan,0.00,nan
36,0,13.6,1,1.41,5.50,66.67,1.00,66.67,1.00,33.33,1.00
36,1,13.6,1,0.49,3.64,66.67,1.00,33.33,1.00,0.00,nan
36,2,13.6,1,3.12,1.66,100.00,0.00,66.67,1.00,33.33,2.00
36,3,13.6,1,4.05,0.88,100.00,0.00,66.67,1.00,33.33,1.00
36,0,13.8,1,1.16,2.46,33.33,2.00,33.33,2.00,0.00,nan
36,1,13.8,0,2.63,1.83,100.00,0.00,33.33,2.00,33.33,2.00
36,2,13.8,0,-2.25,1.46,0.00,nan,0.00,nan,0.00,nan
36,3,13.8,0,-3.86,2.46,0.00,nan,0.00,nan,0.00,nan
36,0,14.0,0,-2.64,2.54,0.00,nan,0.00,nan,0.00,nan
36,1,14.0,0,1.50,0.37,100.00,0.00,0.00,nan,0.00,nan
36,2,14.0,1,-2.07,3.14,33.33,2.00,0.00,nan,0.00,nan
36,3,14.0,1,-1.14,2.58,33.33,1.00,0.00,nan,0.00,nan
36,0,14.2,1,0.42,4.14,66.67,1.00,33.33,1.00,0.00,nan
36,1,14.2,0,-1.65,4.62,33.33,2.00,33.33,2.00,0.00,nan
36,2,14.2,1,1.65,2.52,66.67,0.00,33.33,2.00,0.00,nan
36,3,14.2,1,-1.10,2.98,33.33,1.00,0.00,nan,0.00,nan
36,0,14.4,1,1.69,2.88,33.33,2.00,33.33,2.00,33.33,2.00
36,1,14.4,1,-0.68,3.41,33.33,2.00,33.33,2.00,0.00,nan
36,2,14.4,1,1.54,3.58,66.67,0.00,66.67,0.00,0.00,nan
36,3,14.4,0,0.35,3.11,66.67,0.00,0.00,nan,0.00,nan
36,0,14.6,0,-2.62,0.90,0.00,nan,0.00,nan,0.00,nan
36,1,14.6,1,1.29,2.70,66.67,0.00,33.33,0.00,0.00,nan
36,2,14.6,0,3.82,0.79,100.00,0.00,66.67,1.00,0.00,nan
36,3,14.6,1,-0.29,1.72,33.33,2.00,0.00,nan,0.00,nan
36,0,14.8,0,-0.39,3.73,33.33,2.00,33.33,2.00,0.00,nan
36,1,14.8,1,3.08,1.86,66.67,1.00,66.67,1.00,0.00,nan
36,2,14.8,1,0.31,4.91,33.33,0.00,33.33,0.00,33.33,0.00
36,3,14.8,1,2.08,0.36,100.00,0.00,0.00,nan,0.00,nan
36,0,15.0,1,2.19,3.28,33.33,2.00,33.33,2.00,33.33,2.00
36,1,15.0,1,1.33,1.63,33.33,2.00,33.33,2.00,0.00,nan
36,2,15.0,0,-1.39,1.33,0.00,nan,0.00,nan,0.00,nan
36,3,15.0,0,-0.47,6.74,66.67,0.00,33.33,2.00,33.33,2.00
36,0,15.2,1,0.86,1.44,66.67,1.00,0.00,nan,0.00,nan
36,1,15.2,0,-0.56,2.06,33.33,0.00,0.00,nan,0.00,nan
36,2,15.2,0,1.88,1.51,66.67,1.00,33.33,1.00,0.00,nan
36,3,15.2,0,-4.64,3.79,0.00,nan,0.00,nan,0.00,nan
36,0,15.4,0,-3.08,1.16,0.00,nan,0.00,nan,0.00,nan
36,1,15.4,0,-0.06,2.55,33.33,2.00,33.33,2.00,0.00,nan
36,2,15.4,0,-2.24,2.12,0.00,nan,0.00,nan,0.00,nan
36,3,15.4,0,-4.05,5.00,33.33,0.00,0.00,nan,0.00,nan
36,0,15.6,1,-2.43,3.87,0.00,nan,0.00,nan,0.00,nan
36,1,15.6,1,1.82,4.62,66.67,0.00,66.67,0.00,33.33,2.00
36,2,15.6,0,-0.30,3.77,66.67,0.00,33.33,0.00,0.00,nan
36,3,15.6,1,1.14,2.79,33.33,1.00,33.33,1.00,33.33,1.00
36,0,15.8,1,4.07,3.08,66.67,1.00,66.67,1.00,33.33,2.00
36,1,15.8,1,2.66,1.73,66.67,0.00,66.67,0.00,0.00,nan
36,2,15.8,1,4.73,2.09,100.00,0.00,66.67,0.00,33.33,0.00
36,3,15.8,0,0.82,2.48,33.33,2.00,33.33,2.00,0.00,nan
37,0,8.0,0,3.81,1.28,100.00,0.00,66.67,0.00,33.33,2.00
37,1,8.0,0,3.47,1.54,100.00,0.00,66.67,0.00,0.00,nan
37,2,8.0,1,1.02,2.36,33.33,2.00,33.33,2.00,0.00,nan
37,3,8.0,0,2.76,1.88,66.67,0.00,66.67,0.00,0.00,nan
37,0,8.2,0,-6.57,6.03,0.00,nan,0.00,nan,0.00,nan
37,1,8.2,0,-0.27,6.03,33.33,1.00,33.33,1.00,33.33,1.00
37,2,8.2,0,-0.51,2.63,33.33,2.00,33.33,2.00,0.00,nan
37,3,8.2,0,4.86,3.06,66.67,1.00,66.67,1.00,66.67,1.00
37,0,8.4,0,4.69,1.90,100.00,0.00,66.67,0.00,66.67,0.00
37,1,8.4,0,2.08,4.57,66.67,0.00,66.67,0.00,33.33,2.00
37,2,8.4,0,-1.78,3.46,33.33,0.00,0.00,nan,0.00,nan
37,3,8.4,1,4.67,0.97,100.00,0.00,100.00,0.00,66.67,1.00
37,0,8.6,0,-5.42,11.10,33.33,0.00,33.33,0.00,33.33,0.00
37,1,8.6,1,7.56,0.64,100.00,0.00,100.00,0.00,100.00,0.00
37,2,8.6,0,4.22,2.10,100.00,0.00,66.67,1.00,33.33,2.00
37,3,8.6,0,0.28,5.03,66.67,0.00,33.33,0.00,33.33,0.00
37,0,8.8,0,-0.34,4.78,33.33,1.00,33.33,1.00,33.33,1.00
37,1,8.8,0,2.65,1.60,100.00,0.00,33.33,1.00,0.00,nan
37,2,8.8,1,4.99,0.70,100.00,0.00,100.00,0.00,66.67,1.00
37,3,8.8,1,4.04,0.89,100.00,0.00,66.67,0.00,0.00,nan
37,0,9.0,1,4.26,1.64,100.00,0.00,66.67,0.00,66.67,0.00
37,1,9.0,0,3.46,4.51,66.67,0.00,66.67,0.00,66.67,0.00
37,2,9.0,0,3.86,0.77,100.00,0.00,66.67,0.00,0.00,nan
37,3,9.0,0,4.53,1.72,100.00,0.00,66.67,1.00,33.33,2.00
37,0,9.2,0,5.07,0.48,100.00,0.00,100.00,0.00,66.67,1.00
37,1,9.2,0,3.11,2.88,66.67,1.00,33.33,1.00,33.33,1.00
37,2,9.2,0,0.88,5.98,33.33,1.00,33.33,1.00,33.33,1.00
37,3,9.2,1,2.42,7.30,66.67,1.00,66.67,1.00,66.67,1.00
37,0,9.4,0,0.66,6.09,66.67,1.00,33.33,2.00,33.33,2.00
37,1,9.4,0,0.49,6.56,66.67,1.00,66.67,1.00,33.33,2.00
37,2,9.4,0,4.79,2.39,100.00,0.00,66.67,1.00,33.33,2.00
37,3,9.4,1,5.98,2.07,100.00,0.00,100.00,0.00,66.67,1.00
37,0,9.6,1,2.64,3.72,66.67,1.00,66.67,1.00,33.33,2.00
37,1,9.6,0,0.42,1.20,33.33,0.00,0.00,nan,0.00,nan
37,2,9.6,0,3.60,1.76,100.00,0.00,66.67,0.00,33.33,2.00
37,3,9.6,1,1.60,3.84,33.33,0.00,33.33,0.00,33.33,0.00
37,0,9.8,1,-1.97,4.58,33.33,2.00,33.33,2.00,0.00,nan
37,1,9.8,0,1.19,5.29,66.67,1.00,33.33,2.00,33.33,2.00
37,2,9.8,0,-2.46,10.61,66.67,1.00,66.67,1.00,33.33,2.00
37,3,9.8,1,3.46,5.44,66.67,1.00,66.67,1.00,66.67,1.00
37,0,10.0,0,1.49,2.10,33.33,1.00,33.33,1.00,0.00,nan
37,1,10.0,0,3.72,2.13,100.00,0.00,66.67,1.00,33.33,2.00
37,2,10.0,1,2.40,5.57,66.67,1.00,66.67,1.00,66.67,1.00
37,3,10.0,1,4.94,3.58,66.67,1.00,66.67,1.00,66.67,1.00
37,0,10.2,0,0.58,5.87,66.67,1.00,66.67,1.00,33.33,2.00
37,1,10.2,0,3.55,1.43,100.00,0.00,66.67,0.00,0.00,nan
37,2,10.2,1,4.30,3.50,66.67,1.00,66.67,1.00,66.67,1.00
37,3,10.2,0,5.93,0.50,100.00,0.00,100.00,0.00,100.00,0.00
37,0,10.4,1,7.11,0.46,100.00,0.00,100.00,0.00,100.00,0.00
37,1,10.4,1,6.49,1.80,100.00,0.00,100.00,0.00,66.67,1.00
37,2,10.4,1,1.75,1.32,66.67,0.00,0.00,nan,0.00,nan
37,3,10.4,1,6.04,1.58,100.00,0.00,100.00,0.00,66.67,1.00
37,0,10.6,0,-1.38,8.25,66.67,1.00,33.33,2.00,33.33,2.00
37,1,10.6,0,2.45,1.52,66.67,0.00,33.33,1.00,0.00,nan
37,2,10.6,0,3.55,1.68,100.00,0.00,66.67,1.00,33.33,2.00
37,3,10.6,0,2.35,3.32,66.67,1.00,66.67,1.00,33.33,2.00
37,0,10.8,0,3.44,2.29,66.67,1.00,66.67,1.00,33.33,1.00
37,1,10.8,0,2.58,5.51,66.67,0.00,66.67,0.00,66.67,0.00
37,2,10.8,1,7.05,0.64,100.00,0.00,100.00,0.00,100.00,0.00
37,3,10.8,1,5.84,3.88,66.67,1.00,66.67,1.00,66.67,1.00
37,0,11.0,1,6.11,1.88,100.00,0.00,100.00,0.00,66.67,0.00
37,1,11.0,1,4.40,2.08,100.00,0.00,66.67,0.00,33.33,0.00
37,2,11.0,1,4.81,2.24,100.00,0.00,66.67,0.00,33.33,1.00
37,3,11.0,1,5.89,1.19,100.00,0.00,100.00,0.00,66.67,0.00
37,0,11.2,1,2.02,3.56,33.33,2.00,33.33,2.00,33.33,2.00
37,1,11.2,0,2.95,4.17,66.67,1.00,66.67,1.00,33.33,2.00
37,2,11.2,1,5.63,2.88,100.00,0.00,100.00,0.00,33.33,1.00
37,3,11.2,0,4.12,0.20,100.00,0.00,100.00,0.00,0.00,nan
37,0,11.4,0,3.03,0.89,100.00,0.00,66.67,0.00,0.00,nan
37,1,11.4,1,7.28,5.80,66.67,0.00,66.67,0.00,66.67,0.00
37,2,11.4,1,8.28,1.59,100.00,0.00,100.00,0.00,100.00,0.00
37,3,11.4,1,5.52,1.22,100.00,0.00,100.00,0.00,33.33,2.00
37,0,11.6,1,4.32,3.48,100.00,0.00,33.33,2.00,33.33,2.00
37,1,11.6,1,9.44,0.40,100.00,0.00,100.00,0.00,100.00,0.00
37,2,11.6,1,4.27,2.62,100.00,0.00,33.33,1.00,33.33,1.00
37,3,11.6,1,0.32,8.68,66.67,1.00,66.67,1.00,33.33,2.00
37,0,11.8,1,8.04,0.61,100.00,0.00,100.00,0.00,100.00,0.00
37,1,11.8,1,4.01,4.97,66.67,0.00,33.33,1.00,33.33,1.00
37,2,11.8,1,6.11,3.36,100.00,0.00,66.67,0.00,66.67,0.00
37,3,11.8,1,8.00,0.72,100.00,0.00,100.00,0.00,100.00,0.00
37,0,12.0,1,3.88,3.20,66.67,1.00,66.67,1.00,33.33,2.00
37,1,12.0,0,4.85,5.63,66.67,1.00,66.67,1.00,66.67,1.00
37,2,12.0,1,6.45,1.85,100.00,0.00,100.00,0.00,66.67,0.00
37,3,12.0,1,8.05,1.45,100.00,0.00,100.00,0.00,100.00,0.00
37,0,12.2,1,6.39,1.55,100.00,0.00,100.00,0.00,66.67,1.00
37,1,12.2,0,4.56,2.74,100.00,0.00,66.67,1.00,33.33,2.00
37,2,12.2,1,6.28,2.59,100.00,0.00,100.00,0.00,66.67,0.00
37,3,12.2,1,8.66,1.13,100.00,0.00,100.00,0.00,100.00,0.00
37,0,12.4,1,5.32,2.22,100.00,0.00,66.67,0.00,66.67,0.00
37,1,12.4,1,9.40,2.82,100.00,0.00,100.00,0.00,100.00,0.00
37,2,12.4,1,8.27,2.81,100.00,0.00,100.00,0.00,66.67,1.00
37,3,12.4,1,7.65,1.36,100.00,0.00,100.00,0.00,100.00,0.00
37,0,12.6,1,6.18,4.17,66.67,1.00,66.67,1.00,66.67,1.00
37,1,12.6,1,4.75,3.69,100.00,0.00,33.33,1.00,33.33,1.00
37,2,12.6,1,7.96,1.71,100.00,0.00,100.00,0.00,100.00,0.00
37,3,12.6,1,7.63,3.04,100.00,0.00,100.00,0.00,66.67,1.00
37,0,12.8,1,5.23,1.05,100.00,0.00,100.00,0.00,66.67,1.00
37,1,12.8,1,0.70,9.40,66.67,1.00,66.67,1.00,66.67,1.00
37,2,12.8,1,6.81,1.50,100.00,0.00,100.00,0.00,66.67,0.00
37,3,12.8,0,6.02,1.01,100.00,0.00,100.00,0.00,66.67,1.00
37,0,13.0,1,2.91,1.86,100.00,0.00,33.33,1.00,33.33,1.00
37,1,13.0,1,5.26,1.99,100.00,0.00,66.67,1.00,66.67,1.00
37,2,13.0,1,6.05,1.14,100.00,0.00,100.00,0.00,66.67,1.00
37,3,13.0,1,8.02,1.35,100.00,0.00,100.00,0.00,100.00,0.00
37,0,13.2,1,6.99,3.27,100.00,0.00,66.67,1.00,66.67,1.00
37,1,13.2,1,5.39,3.23,100.00,0.00,66.67,1.00,66.67,1.00
37,2,13.2,1,6.97,1.20,100.00,0.00,100.00,0.00,100.00,0.00
37,3,13.2,1,4.23,1.72,100.00,0.00,66.67,0.00,33.33,2.00
37,0,13.4,1,7.72,1.57,100.00,0.00,100.00,0.00,100.00,0.00
37,1,13.4,1,6.30,2.29,100.00,0.00,100.00,0.00,66.67,0.00
37,2,13.4,1,8.60,3.18,100.00,0.00,100.00,0.00,66.67,1.00
37,3,13.4,1,7.38,1.78,100.00,0.00,100.00,0.00,100.00,0.00
37,0,13.6,0,5.59,0.70,100.00,0.00,100.00,0.00,66.67,0.00
37,1,13.6,1,7.23,0.94,100.00,0.00,100.00,0.00,100.00,0.00
37,2,13.6,1,7.01,3.21,100.00,0.00,100.00,0.00,66.67,0.00
37,3,13.6,1,7.01,1.89,100.00,0.00,100.00,0.00,66.67,1.00
37,0,13.8,1,6.97,1.08,100.00,0.00,100.00,0.00,100.00,0.00
37,1,13.8,1,7.02,2.16,100.00,0.00,100.00,0.00,66.67,0.00
37,2,13.8,0,3.77,2.31,100.00,0.00,66.67,0.00,33.33,2.00
37,3,13.8,1,7.51,0.97,100.00,0.00,100.00,0.00,100.00,0.00
37,0,14.0,0,5.70,1.08,100.00,0.00,100.00,0.00,33.33,2.00
37,1,14.0,1,7.90,0.77,100.00,0.00,100.00,0.00,100.00,0.00
37,2,14.0,1,7.62,0.76,100.00,0.00,100.00,0.00,100.00,0.00
37,3,14.0,1,0.47,8.67,66.67,0.00,66.67,0.00,66.67,0.00
37,0,14.2,0,3.31,3.97,66.67,0.00,66.67,0.00,33.33,2.00
37,1,14.2,0,5.99,2.29,100.00,0.00,100.00,0.00,33.33,2.00
